tenure,MonthlyCharges,TotalCharges,AvgMonthlyCharge,ChargePerTenure,IsNewCustomer,HighMonthlyCharge,Churn_Probability,Churn_Risk_Percentage,Risk_Level
16,96.4,1581.2,93.01176470588236,93.01176470588236,0,1,0.7633333333333333,76.33333333333333,High Risk
32,74.4,2276.95,68.99848484848485,68.99848484848485,0,1,0.29333333333333333,29.333333333333332,Low Risk
50,24.9,1195.25,23.436274509803923,23.436274509803923,0,0,0.09333333333333334,9.333333333333334,Low Risk
1,48.75,48.75,24.375,24.375,1,0,0.9533333333333334,95.33333333333334,High Risk
6,83.9,497.55,71.07857142857144,71.07857142857144,1,1,0.67,67.0,Medium Risk
1,50.75,50.75,25.375,25.375,1,0,0.04666666666666667,4.666666666666667,Low Risk
29,20.2,558.8,18.626666666666665,18.626666666666665,0,0,0.0,0.0,Low Risk
1,19.3,19.3,9.65,9.65,1,0,0.4361422641572261,43.61422641572261,Medium Risk
58,95.3,5817.7,98.60508474576271,98.60508474576271,0,1,0.5266666666666666,52.666666666666664,Medium Risk
35,76.05,2747.2,76.3111111111111,76.3111111111111,0,1,0.21666666666666667,21.666666666666668,Low Risk
43,19.55,876.15,19.912499999999998,19.912499999999998,0,0,0.0,0.0,Low Risk
41,50.05,2029.05,48.31071428571428,48.31071428571428,0,0,0.01,1.0,Low Risk
47,19.3,890.5,18.552083333333332,18.552083333333332,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
33,100.0,3320.6,97.66470588235293,97.66470588235293,0,1,0.5166666666666667,51.66666666666667,Medium Risk
67,20.5,1430.95,21.043382352941176,21.043382352941176,0,0,0.0,0.0,Low Risk
72,19.4,1496.45,20.49931506849315,20.49931506849315,0,0,0.02,2.0,Low Risk
50,54.9,2614.1,51.25686274509804,51.25686274509804,0,0,0.25,25.0,Low Risk
49,49.8,2398.4,47.968,47.968,0,0,0.07333333333333333,7.333333333333333,Low Risk
4,74.35,265.35,53.07000000000001,53.07000000000001,1,1,0.58,57.99999999999999,Medium Risk
61,94.15,5731.85,92.4491935483871,92.4491935483871,0,1,0.12,12.0,Low Risk
7,20.65,150.0,18.75,18.75,1,0,0.0,0.0,Low Risk
14,90.45,1266.1,84.40666666666667,84.40666666666667,0,1,0.71,71.0,High Risk
26,73.05,1959.5,72.57407407407408,72.57407407407408,0,1,0.16666666666666666,16.666666666666664,Low Risk
35,70.55,2419.0,67.19444444444444,67.19444444444444,0,1,0.18666666666666668,18.666666666666668,Low Risk
54,99.1,5437.1,98.85636363636364,98.85636363636364,0,1,0.5033333333333333,50.33333333333333,Medium Risk
8,95.65,778.1,86.45555555555556,86.45555555555556,1,1,0.92,92.0,High Risk
1,71.65,71.65,35.825,35.825,1,1,0.9866666666666667,98.66666666666667,High Risk
67,100.25,6689.0,98.36764705882354,98.36764705882354,0,1,0.12,12.0,Low Risk
24,19.75,498.1,19.924,19.924,0,0,0.03333333333333333,3.3333333333333335,Low Risk
64,24.9,1595.5,24.546153846153846,24.546153846153846,0,0,0.006666666666666667,0.6666666666666667,Low Risk
34,79.6,2718.3,77.66571428571429,77.66571428571429,0,1,0.15,15.0,Low Risk
8,19.9,153.95,17.105555555555554,17.105555555555554,1,0,0.22666666666666666,22.666666666666664,Low Risk
6,20.2,123.65,17.664285714285715,17.664285714285715,1,0,0.08,8.0,Low Risk
13,99.0,1301.7,92.97857142857143,92.97857142857143,0,1,0.5766666666666667,57.666666666666664,Medium Risk
62,24.25,1424.6,22.61269841269841,22.61269841269841,0,0,0.0,0.0,Low Risk
34,100.05,3480.0,99.42857142857143,99.42857142857143,0,1,0.5333333333333333,53.333333333333336,Medium Risk
9,99.3,918.75,91.875,91.875,1,1,0.9666666666666667,96.66666666666667,High Risk
22,20.3,467.15,20.31086956521739,20.31086956521739,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
40,55.25,2139.2,52.17560975609756,52.17560975609756,0,0,0.45666666666666667,45.666666666666664,Medium Risk
35,100.5,3653.35,101.48194444444444,101.48194444444444,0,1,0.5266666666666666,52.666666666666664,Medium Risk
7,23.5,173.0,21.625,21.625,1,0,0.07333333333333333,7.333333333333333,Low Risk
32,19.8,587.7,17.809090909090912,17.809090909090912,0,0,0.013333333333333334,1.3333333333333335,Low Risk
61,19.75,1124.2,18.13225806451613,18.13225806451613,0,0,0.17,17.0,Low Risk
2,20.75,44.2,14.733333333333334,14.733333333333334,1,0,0.1,10.0,Low Risk
56,103.2,5744.35,100.7780701754386,100.7780701754386,0,1,0.35,35.0,Medium Risk
65,106.25,6979.8,105.75454545454545,105.75454545454545,0,1,0.6866666666666666,68.66666666666667,Medium Risk
28,49.9,1410.25,48.62931034482759,48.62931034482759,0,0,0.09666666666666666,9.666666666666666,Low Risk
18,69.5,1199.4,63.126315789473686,63.126315789473686,0,0,0.21666666666666667,21.666666666666668,Low Risk
71,90.55,6239.05,86.65347222222222,86.65347222222222,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
72,88.6,6201.95,84.95821917808219,84.95821917808219,0,1,0.0,0.0,Low Risk
1,76.45,76.45,38.225,38.225,1,1,0.9966666666666667,99.66666666666667,High Risk
1,19.75,19.75,9.875,9.875,1,0,0.304731899536319,30.473189953631902,Medium Risk
34,20.35,673.2,19.234285714285715,19.234285714285715,0,0,0.0,0.0,Low Risk
8,87.05,762.1,84.67777777777778,84.67777777777778,1,1,0.6,60.0,Medium Risk
47,106.4,5127.95,106.83229166666666,106.83229166666666,0,1,0.68,68.0,Medium Risk
72,24.05,1709.15,23.413013698630138,23.413013698630138,0,0,0.013333333333333334,1.3333333333333335,Low Risk
52,25.05,1270.25,23.96698113207547,23.96698113207547,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
3,19.85,64.55,16.1375,16.1375,1,0,0.5233333333333333,52.33333333333333,Medium Risk
60,37.7,2288.7,37.51967213114754,37.51967213114754,0,0,0.04,4.0,Low Risk
3,96.6,291.9,72.975,72.975,1,1,0.7733333333333333,77.33333333333333,High Risk
19,86.0,1532.45,76.6225,76.6225,0,1,0.3466666666666667,34.66666666666667,Medium Risk
1,69.9,69.9,34.95,34.95,1,0,0.978786078191254,97.87860781912539,High Risk
6,105.3,545.2,77.88571428571429,77.88571428571429,1,1,0.66,66.0,Medium Risk
49,59.6,2970.3,59.406000000000006,59.406000000000006,0,0,0.42,42.0,Medium Risk
22,90.5,1910.6,83.0695652173913,83.0695652173913,0,1,0.6666666666666666,66.66666666666666,Medium Risk
42,19.05,761.85,17.717441860465115,17.717441860465115,0,0,0.0,0.0,Low Risk
46,98.85,4564.9,97.12553191489361,97.12553191489361,0,1,0.27,27.0,Low Risk
68,39.9,2796.35,40.5268115942029,40.5268115942029,0,0,0.03333333333333333,3.3333333333333335,Low Risk
2,20.5,38.25,12.75,12.75,1,0,0.11611919106573998,11.611919106573998,Low Risk
0,20.25,1397.475,1397.475,1397.475,1,0,0.023333333333333334,2.3333333333333335,Low Risk
35,72.25,2568.55,71.34861111111111,71.34861111111111,0,1,0.3466666666666667,34.66666666666667,Medium Risk
2,19.5,27.55,9.183333333333334,9.183333333333334,1,0,0.4465991396731812,44.65991396731812,Medium Risk
68,62.65,4375.8,63.41739130434783,63.41739130434783,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
16,75.4,1189.4,69.96470588235294,69.96470588235294,0,1,0.17666666666666667,17.666666666666668,Low Risk
72,110.9,8240.85,112.88835616438357,112.88835616438357,0,1,0.07333333333333333,7.333333333333333,Low Risk
37,94.3,3460.95,91.07763157894736,91.07763157894736,0,1,0.4266666666666667,42.66666666666667,Medium Risk
53,25.55,1336.1,24.74259259259259,24.74259259259259,0,0,0.06,6.0,Low Risk
40,83.85,3532.25,86.15243902439025,86.15243902439025,0,1,0.37,37.0,Medium Risk
46,94.15,4408.45,93.7968085106383,93.7968085106383,0,1,0.15,15.0,Low Risk
3,100.95,329.95,82.4875,82.4875,1,1,0.5366666666666666,53.666666666666664,Medium Risk
1,75.3,75.3,37.65,37.65,1,1,0.9702060989437128,97.02060989437128,High Risk
7,19.25,112.3,14.0375,14.0375,1,0,0.0,0.0,Low Risk
6,30.5,208.7,29.814285714285713,29.814285714285713,1,0,0.17,17.0,Low Risk
46,89.15,4245.55,90.3308510638298,90.3308510638298,0,1,0.18333333333333332,18.333333333333332,Low Risk
54,70.15,3715.65,67.55727272727273,67.55727272727273,0,0,0.10666666666666667,10.666666666666668,Low Risk
15,79.4,1156.1,72.25625,72.25625,0,1,0.19333333333333333,19.333333333333332,Low Risk
3,85.3,264.8,66.2,66.2,1,1,0.88,88.0,High Risk
70,20.05,1360.25,19.158450704225352,19.158450704225352,0,0,0.0,0.0,Low Risk
39,100.55,3895.35,97.38374999999999,97.38374999999999,0,1,0.4166666666666667,41.66666666666667,Medium Risk
2,20.0,38.0,12.666666666666666,12.666666666666666,1,0,0.011935287791649133,1.1935287791649132,Low Risk
18,75.6,1395.05,73.42368421052632,73.42368421052632,0,1,0.17333333333333334,17.333333333333336,Low Risk
72,25.1,1789.9,24.519178082191782,24.519178082191782,0,0,0.0,0.0,Low Risk
47,55.3,2654.05,55.29270833333334,55.29270833333334,0,0,0.013333333333333334,1.3333333333333335,Low Risk
22,19.9,400.3,17.40434782608696,17.40434782608696,0,0,0.04,4.0,Low Risk
71,89.9,6457.15,89.68263888888889,89.68263888888889,0,1,0.006666666666666667,0.6666666666666667,Low Risk
8,74.85,572.45,63.60555555555556,63.60555555555556,1,1,0.53,53.0,Medium Risk
71,19.9,1389.35,19.296527777777776,19.296527777777776,0,0,0.0,0.0,Low Risk
53,94.45,5042.75,93.38425925925925,93.38425925925925,0,1,0.21666666666666667,21.666666666666668,Low Risk
37,72.25,2575.45,67.77499999999999,67.77499999999999,0,1,0.043333333333333335,4.333333333333334,Low Risk
64,70.15,4480.7,68.93384615384615,68.93384615384615,0,0,0.66,66.0,Medium Risk
5,48.65,235.2,39.199999999999996,39.199999999999996,1,0,0.6266666666666667,62.66666666666667,Medium Risk
60,104.7,6333.8,103.83278688524591,103.83278688524591,0,1,0.16,16.0,Low Risk
2,50.3,92.75,30.916666666666668,30.916666666666668,1,0,0.83826646567718,83.826646567718,High Risk
25,54.2,1423.15,54.736538461538466,54.736538461538466,0,0,0.03666666666666667,3.6666666666666665,Low Risk
6,19.7,113.5,16.214285714285715,16.214285714285715,1,0,0.023333333333333334,2.3333333333333335,Low Risk
60,110.6,6586.85,107.98114754098361,107.98114754098361,0,1,0.05333333333333334,5.333333333333334,Low Risk
30,100.2,2983.8,96.25161290322582,96.25161290322582,0,1,0.32666666666666666,32.666666666666664,Medium Risk
67,49.35,3321.35,48.84338235294118,48.84338235294118,0,0,0.28,28.000000000000004,Low Risk
53,24.05,1301.9,24.10925925925926,24.10925925925926,0,0,0.006666666666666667,0.6666666666666667,Low Risk
10,55.2,528.35,48.03181818181818,48.03181818181818,1,0,0.05,5.0,Low Risk
1,52.2,52.2,26.1,26.1,1,0,0.6872152007946736,68.72152007946735,Medium Risk
55,54.55,2978.3,53.183928571428574,53.183928571428574,0,0,0.13333333333333333,13.333333333333334,Low Risk
70,84.7,5991.05,84.38098591549296,84.38098591549296,0,1,0.0,0.0,Low Risk
34,50.2,1815.3,51.86571428571428,51.86571428571428,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
68,110.25,7279.35,105.49782608695652,105.49782608695652,0,1,0.18,18.0,Low Risk
59,109.15,6557.75,109.29583333333333,109.29583333333333,0,1,0.03666666666666667,3.6666666666666665,Low Risk
9,74.85,708.2,70.82000000000001,70.82000000000001,1,1,0.7033333333333334,70.33333333333334,High Risk
6,80.5,463.05,66.15,66.15,1,1,0.65,65.0,Medium Risk
50,103.95,5231.3,102.57450980392157,102.57450980392157,0,1,0.21333333333333335,21.333333333333336,Low Risk
72,92.45,6440.25,88.22260273972603,88.22260273972603,0,1,0.0,0.0,Low Risk
41,53.95,2215.4,52.74761904761905,52.74761904761905,0,0,0.26,26.0,Low Risk
4,50.8,202.3,40.46,40.46,1,0,0.5333333333333333,53.333333333333336,Medium Risk
47,40.3,1794.8,37.391666666666666,37.391666666666666,0,0,0.02,2.0,Low Risk
62,94.95,5791.85,91.93412698412699,91.93412698412699,0,1,0.006666666666666667,0.6666666666666667,Low Risk
18,20.45,357.0,18.789473684210527,18.789473684210527,0,0,0.01,1.0,Low Risk
3,75.85,256.6,64.15,64.15,1,1,0.4266666666666667,42.66666666666667,Medium Risk
65,25.1,1725.0,26.136363636363637,26.136363636363637,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
59,85.55,5084.65,84.74416666666666,84.74416666666666,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
60,70.15,4224.7,69.25737704918032,69.25737704918032,0,0,0.14333333333333334,14.333333333333334,Low Risk
10,20.55,187.35,17.03181818181818,17.03181818181818,1,0,0.016666666666666666,1.6666666666666667,Low Risk
7,38.55,280.0,35.0,35.0,1,0,0.3,30.0,Medium Risk
28,91.0,2626.15,90.55689655172414,90.55689655172414,0,1,0.8433333333333334,84.33333333333334,High Risk
29,79.3,2414.55,80.485,80.485,0,1,0.49,49.0,Medium Risk
0,19.7,1397.475,1397.475,1397.475,1,0,0.03,3.0,Low Risk
37,64.65,2347.85,61.78552631578947,61.78552631578947,0,0,0.6566666666666666,65.66666666666666,Medium Risk
45,24.65,1138.8,24.756521739130434,24.756521739130434,0,0,0.0,0.0,Low Risk
61,79.8,4914.8,79.2709677419355,79.2709677419355,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
64,19.45,1208.6,18.59384615384615,18.59384615384615,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
63,91.35,5764.7,90.0734375,90.0734375,0,1,0.23,23.0,Low Risk
37,76.5,2868.15,75.47763157894737,75.47763157894737,0,1,0.43,43.0,Medium Risk
72,24.3,1778.7,24.365753424657534,24.365753424657534,0,0,0.0,0.0,Low Risk
66,89.9,5958.85,88.93805970149255,88.93805970149255,0,1,0.13333333333333333,13.333333333333334,Low Risk
1,95.65,95.65,47.825,47.825,1,1,0.7566666666666667,75.66666666666667,High Risk
9,79.75,769.1,76.91,76.91,1,1,0.5366666666666666,53.666666666666664,Medium Risk
1,25.35,25.35,12.675,12.675,1,0,0.31487651068418165,31.487651068418167,Medium Risk
4,99.8,442.85,88.57000000000001,88.57000000000001,1,1,0.7933333333333333,79.33333333333333,High Risk
38,74.95,2869.85,73.58589743589744,73.58589743589744,0,1,0.15,15.0,Low Risk
44,61.9,2924.05,64.97888888888889,64.97888888888889,0,0,0.18666666666666668,18.666666666666668,Low Risk
22,54.7,1178.75,51.25,51.25,0,0,0.6466666666666666,64.66666666666666,Medium Risk
53,106.95,5785.5,107.13888888888889,107.13888888888889,0,1,0.45,45.0,Medium Risk
23,90.45,2117.25,88.21875,88.21875,0,1,0.4,40.0,Medium Risk
20,18.9,347.65,16.554761904761904,16.554761904761904,0,0,0.14666666666666667,14.666666666666666,Low Risk
51,24.75,1234.6,23.74230769230769,23.74230769230769,0,0,0.006666666666666667,0.6666666666666667,Low Risk
62,20.65,1218.45,19.340476190476192,19.340476190476192,0,0,0.0033333333333333335,0.33333333333333337,Low Risk
7,18.95,130.55,16.31875,16.31875,1,0,0.02,2.0,Low Risk
17,83.55,1329.15,73.84166666666667,73.84166666666667,0,1,0.7133333333333334,71.33333333333334,High Risk
41,70.2,2894.55,68.91785714285714,68.91785714285714,0,0,0.58,57.99999999999999,Medium Risk
7,94.05,633.45,79.18125,79.18125,1,1,0.8233333333333334,82.33333333333334,High Risk
1,50.05,50.05,25.025,25.025,1,0,0.5784679793100055,57.84679793100055,Medium Risk
64,58.35,3756.45,57.79153846153846,57.79153846153846,0,0,0.013333333333333334,1.3333333333333335,Low Risk
3,75.5,220.6,55.15,55.15,1,1,0.5666666666666667,56.666666666666664,Medium Risk
50,71.05,3444.85,67.54607843137255,67.54607843137255,0,1,0.02,2.0,Low Risk
18,56.8,1074.65,56.56052631578948,56.56052631578948,0,0,0.09666666666666666,9.666666666666666,Low Risk
13,55.95,734.35,52.45357142857143,52.45357142857143,0,0,0.12666666666666668,12.666666666666668,Low Risk
69,80.65,5542.55,79.17928571428571,79.17928571428571,0,1,0.006666666666666667,0.6666666666666667,Low Risk
1,79.15,79.15,39.575,39.575,1,1,1.0,100.0,High Risk
4,90.65,367.95,73.59,73.59,1,1,0.9733333333333334,97.33333333333334,High Risk
1,53.5,53.5,26.75,26.75,1,0,0.5879258779860046,58.79258779860046,Medium Risk
25,53.65,1355.45,52.13269230769231,52.13269230769231,0,0,0.02,2.0,Low Risk
18,55.95,1082.8,56.98947368421052,56.98947368421052,0,0,0.1,10.0,Low Risk
48,23.55,1173.35,23.945918367346938,23.945918367346938,0,0,0.0,0.0,Low Risk
26,20.65,595.5,22.055555555555557,22.055555555555557,0,0,0.0,0.0,Low Risk
1,69.1,69.1,34.55,34.55,1,0,1.0,100.0,High Risk
4,57.2,223.75,44.75,44.75,1,0,0.10666666666666667,10.666666666666668,Low Risk
1,20.3,20.3,10.15,10.15,1,0,0.4416166113440914,44.161661134409144,Medium Risk
11,74.35,834.2,69.51666666666667,69.51666666666667,1,1,0.5833333333333334,58.333333333333336,Medium Risk
4,61.45,229.55,45.910000000000004,45.910000000000004,1,0,0.02666666666666667,2.666666666666667,Low Risk
8,19.65,164.3,18.255555555555556,18.255555555555556,1,0,0.0033333333333333335,0.33333333333333337,Low Risk
6,90.75,512.25,73.17857142857143,73.17857142857143,1,1,0.8833333333333333,88.33333333333333,High Risk
72,92.0,6632.75,90.85958904109589,90.85958904109589,0,1,0.0,0.0,Low Risk
27,52.85,1498.65,53.52321428571429,53.52321428571429,0,0,0.16,16.0,Low Risk
1,71.0,71.0,35.5,35.5,1,1,0.8713606749641493,87.13606749641492,High Risk
17,20.15,353.65,19.647222222222222,19.647222222222222,0,0,0.03,3.0,Low Risk
66,68.75,4447.55,66.3813432835821,66.3813432835821,0,0,0.0,0.0,Low Risk
53,19.5,1050.5,19.453703703703702,19.453703703703702,0,0,0.2966666666666667,29.666666666666668,Low Risk
44,84.8,3626.35,80.58555555555556,80.58555555555556,0,1,0.19,19.0,Low Risk
52,20.85,1071.6,20.2188679245283,20.2188679245283,0,0,0.006666666666666667,0.6666666666666667,Low Risk
70,90.05,6333.4,89.20281690140844,89.20281690140844,0,1,0.03666666666666667,3.6666666666666665,Low Risk
1,25.75,25.75,12.875,12.875,1,0,0.5994555478298593,59.94555478298593,Medium Risk
61,94.1,5638.3,90.94032258064516,90.94032258064516,0,1,0.023333333333333334,2.3333333333333335,Low Risk
19,100.95,1875.55,93.7775,93.7775,0,1,0.7,70.0,High Risk
11,20.6,233.9,19.491666666666667,19.491666666666667,1,0,0.02666666666666667,2.666666666666667,Low Risk
26,85.75,2146.5,79.5,79.5,0,1,0.2866666666666667,28.666666666666668,Low Risk
60,19.85,1128.1,18.49344262295082,18.49344262295082,0,0,0.06666666666666667,6.666666666666667,Low Risk
1,84.85,84.85,42.425,42.425,1,1,0.9856977282567455,98.56977282567455,High Risk
26,92.4,2349.8,87.02962962962964,87.02962962962964,0,1,0.6133333333333333,61.33333333333333,Medium Risk
24,80.5,2088.45,83.538,83.538,0,1,0.3466666666666667,34.66666666666667,Medium Risk
22,100.05,2090.25,90.8804347826087,90.8804347826087,0,1,0.89,89.0,High Risk
51,98.85,4947.55,95.14519230769231,95.14519230769231,0,1,0.41333333333333333,41.333333333333336,Medium Risk
61,85.55,5251.75,84.70564516129032,84.70564516129032,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
44,54.3,2390.45,53.121111111111105,53.121111111111105,0,0,0.39,39.0,Medium Risk
0,80.85,1397.475,1397.475,1397.475,1,1,0.24,24.0,Low Risk
5,75.65,399.45,66.575,66.575,1,1,0.20333333333333334,20.333333333333332,Low Risk
1,78.8,78.8,39.4,39.4,1,1,1.0,100.0,High Risk
26,61.55,1581.95,58.59074074074074,58.59074074074074,0,0,0.043333333333333335,4.333333333333334,Low Risk
15,84.35,1302.65,81.415625,81.415625,0,1,0.43,43.0,Medium Risk
4,80.35,307.4,61.48,61.48,1,1,0.4533333333333333,45.33333333333333,Medium Risk
12,84.6,959.9,73.83846153846153,73.83846153846153,0,1,0.21666666666666667,21.666666666666668,Low Risk
1,49.9,49.9,24.95,24.95,1,0,0.01,1.0,Low Risk
22,57.95,1271.8,55.29565217391304,55.29565217391304,0,0,0.25,25.0,Low Risk
49,49.65,2409.9,48.198,48.198,0,0,0.07,7.000000000000001,Low Risk
13,19.75,265.75,18.982142857142858,18.982142857142858,0,0,0.06,6.0,Low Risk
66,90.55,6130.95,91.50671641791044,91.50671641791044,0,1,0.016666666666666666,1.6666666666666667,Low Risk
62,39.0,2337.45,37.10238095238095,37.10238095238095,0,0,0.016666666666666666,1.6666666666666667,Low Risk
66,63.3,4189.7,62.53283582089552,62.53283582089552,0,0,0.0,0.0,Low Risk
3,35.2,108.95,27.2375,27.2375,1,0,0.66,66.0,Medium Risk
63,68.8,4111.35,64.23984375,64.23984375,0,0,0.016666666666666666,1.6666666666666667,Low Risk
15,19.35,278.85,17.428125,17.428125,0,0,0.05,5.0,Low Risk
43,94.1,4107.3,93.34772727272728,93.34772727272728,0,1,0.10666666666666667,10.666666666666668,Low Risk
65,109.05,7108.2,107.7,107.7,0,1,0.02,2.0,Low Risk
2,85.7,169.8,56.6,56.6,1,1,0.7666666666666667,76.66666666666667,High Risk
14,50.1,709.5,47.3,47.3,0,0,0.4,40.0,Medium Risk
68,109.05,7508.55,108.8195652173913,108.8195652173913,0,1,0.15,15.0,Low Risk
20,19.6,356.15,16.95952380952381,16.95952380952381,0,0,0.13,13.0,Low Risk
57,65.2,3687.85,63.58362068965517,63.58362068965517,0,0,0.0,0.0,Low Risk
72,19.8,1468.75,20.11986301369863,20.11986301369863,0,0,0.0,0.0,Low Risk
6,84.4,556.35,79.47857142857143,79.47857142857143,1,1,0.5766666666666667,57.666666666666664,Medium Risk
53,73.9,3958.25,73.30092592592592,73.30092592592592,0,1,0.16333333333333333,16.333333333333332,Low Risk
57,70.1,3913.3,67.47068965517242,67.47068965517242,0,0,0.02666666666666667,2.666666666666667,Low Risk
1,20.1,20.1,10.05,10.05,1,0,0.9793925129854089,97.93925129854088,High Risk
15,49.0,749.25,46.828125,46.828125,0,0,0.36666666666666664,36.666666666666664,Medium Risk
40,79.2,3233.85,78.87439024390244,78.87439024390244,0,1,0.24333333333333335,24.333333333333336,Low Risk
71,53.95,3888.65,54.00902777777778,54.00902777777778,0,0,0.22,22.0,Low Risk
13,45.3,528.45,37.746428571428574,37.746428571428574,0,0,0.31,31.0,Medium Risk
72,91.15,6637.9,90.93013698630136,90.93013698630136,0,1,0.01,1.0,Low Risk
52,95.7,4976.15,93.88962264150943,93.88962264150943,0,1,0.54,54.0,Medium Risk
63,81.15,5224.5,81.6328125,81.6328125,0,1,0.016666666666666666,1.6666666666666667,Low Risk
29,19.1,529.5,17.65,17.65,0,0,0.006666666666666667,0.6666666666666667,Low Risk
29,100.55,2878.75,95.95833333333333,95.95833333333333,0,1,0.30666666666666664,30.666666666666664,Medium Risk
3,20.75,67.1,16.775,16.775,1,0,0.17666666666666667,17.666666666666668,Low Risk
19,20.6,414.95,20.7475,20.7475,0,0,0.016666666666666666,1.6666666666666667,Low Risk
61,99.9,6241.35,100.66693548387097,100.66693548387097,0,1,0.4033333333333333,40.33333333333333,Medium Risk
10,54.25,583.0,53.0,53.0,1,0,0.07666666666666666,7.666666666666666,Low Risk
67,109.7,7344.45,108.00661764705882,108.00661764705882,0,1,0.06666666666666667,6.666666666666667,Low Risk
42,19.55,839.4,19.52093023255814,19.52093023255814,0,0,0.013333333333333334,1.3333333333333335,Low Risk
1,75.7,75.7,37.85,37.85,1,1,0.8533333333333334,85.33333333333334,High Risk
5,84.0,424.75,70.79166666666667,70.79166666666667,1,1,0.7133333333333334,71.33333333333334,High Risk
20,19.5,403.15,19.197619047619046,19.197619047619046,0,0,0.006666666666666667,0.6666666666666667,Low Risk
1,69.5,69.5,34.75,34.75,1,0,1.0,100.0,High Risk
6,78.95,494.95,70.70714285714286,70.70714285714286,1,1,0.24,24.0,Low Risk
34,106.35,3549.25,101.40714285714286,101.40714285714286,0,1,0.23,23.0,Low Risk
21,19.6,390.4,17.745454545454546,17.745454545454546,0,0,0.13,13.0,Low Risk
46,108.65,4903.2,104.32340425531915,104.32340425531915,0,1,0.38,38.0,Medium Risk
34,97.7,3410.0,97.42857142857143,97.42857142857143,0,1,0.4266666666666667,42.66666666666667,Medium Risk
29,45.0,1242.45,41.415,41.415,0,0,0.043333333333333335,4.333333333333334,Low Risk
27,80.65,2209.75,78.91964285714286,78.91964285714286,0,1,0.03666666666666667,3.6666666666666665,Low Risk
72,89.8,6510.45,89.18424657534246,89.18424657534246,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
42,54.55,2455.05,57.09418604651163,57.09418604651163,0,0,0.24666666666666667,24.666666666666668,Low Risk
27,78.05,2135.5,76.26785714285714,76.26785714285714,0,1,0.3466666666666667,34.66666666666667,Medium Risk
66,66.1,4428.45,66.09626865671642,66.09626865671642,0,0,0.0,0.0,Low Risk
2,75.55,166.3,55.43333333333334,55.43333333333334,1,1,0.8033333333333333,80.33333333333333,High Risk
32,96.2,3183.4,96.46666666666667,96.46666666666667,0,1,0.4533333333333333,45.33333333333333,Medium Risk
14,74.95,1036.75,69.11666666666666,69.11666666666666,0,1,0.48333333333333334,48.333333333333336,Medium Risk
19,89.95,1682.4,84.12,84.12,0,1,0.56,56.00000000000001,Medium Risk
48,64.4,3035.35,61.945918367346934,61.945918367346934,0,0,0.023333333333333334,2.3333333333333335,Low Risk
4,73.9,280.85,56.17,56.17,1,1,0.7566666666666667,75.66666666666667,High Risk
57,89.85,4925.35,84.9198275862069,84.9198275862069,0,1,0.01,1.0,Low Risk
58,75.2,4300.8,72.89491525423729,72.89491525423729,0,1,0.07666666666666666,7.666666666666666,Low Risk
56,68.45,4014.0,70.42105263157895,70.42105263157895,0,0,0.023333333333333334,2.3333333333333335,Low Risk
69,19.75,1375.4,19.64857142857143,19.64857142857143,0,0,0.07,7.000000000000001,Low Risk
10,53.7,521.0,47.36363636363637,47.36363636363637,1,0,0.08333333333333333,8.333333333333332,Low Risk
3,80.0,241.3,60.325,60.325,1,1,0.7333333333333333,73.33333333333333,High Risk
35,26.2,954.9,26.525,26.525,0,0,0.023333333333333334,2.3333333333333335,Low Risk
11,19.25,180.3,15.025,15.025,1,0,0.013333333333333334,1.3333333333333335,Low Risk
56,100.55,5514.95,96.75350877192982,96.75350877192982,0,1,0.21333333333333335,21.333333333333336,Low Risk
51,24.95,1222.25,23.504807692307693,23.504807692307693,0,0,0.06333333333333334,6.333333333333334,Low Risk
36,90.85,3186.7,86.12702702702703,86.12702702702703,0,1,0.09333333333333334,9.333333333333334,Low Risk
5,20.45,106.9,17.816666666666666,17.816666666666666,1,0,0.08666666666666667,8.666666666666668,Low Risk
1,20.4,20.4,10.2,10.2,1,0,0.0,0.0,Low Risk
7,74.4,527.9,65.9875,65.9875,1,1,0.45,45.0,Medium Risk
69,53.65,3804.4,54.34857142857143,54.34857142857143,0,0,0.013333333333333334,1.3333333333333335,Low Risk
22,67.5,1544.05,67.13260869565217,67.13260869565217,0,0,0.2866666666666667,28.666666666666668,Low Risk
63,24.2,1618.2,25.284375,25.284375,0,0,0.0,0.0,Low Risk
55,75.75,4264.25,76.14732142857143,76.14732142857143,0,1,0.0033333333333333335,0.33333333333333337,Low Risk
3,57.55,161.45,40.3625,40.3625,1,0,0.39666666666666667,39.666666666666664,Medium Risk
67,81.35,5398.6,79.39117647058823,79.39117647058823,0,1,0.04,4.0,Low Risk
3,25.25,58.9,14.725,14.725,1,0,0.44333333333333336,44.333333333333336,Medium Risk
